recipe_id,recipe_ingredient
7024189,"['당근', '양배추', '굵은소금', '다진마늘', '올리브유', '식초', '설탕', '고춧가루']"
7024188,"['삼겹살', '대파', '양파', '청양고추', '홍고추', '맛소금 조금', '후추 조금', '다진생강', '고추가루', '간장', '설탕', '참치액젓', '참기름', '소금']"
7024187,"['호박', '방울토마토', '계란', '실파', '식용유', '소금', '토마토케첩', '통깨 약간']"
7024186,"['감자', '호박', '양파', '된장', '육수', '마늘', '홍초', '돼지고기', '양파', '토마토', '청양초', '마늘', '맛술', '후추 약간', '고추장', '매실진액', '참기름', '깨소금 약간']"
7024185,"['계란', '실파', '미니파프리카', '식용유', '소금', '진달래꽃 ', '동백꽃 잎 약간']"
7024184,"['낙지', '양파', '당근', '대파', '마늘', '베트남고추', '생강', '올리브유', '간장', '황설탕', '후추 약간', '깨소금']"
7024183,"['찬밥', '파인애플링', '칵테일새우', '버터', '식용유', '전분', '청주', '소금', '후추 약간', '꿀', '간장', '굴소스', '식초']"
7024182,"['세발나물', '소금', '고추장', '양조간장', '다진마늘', '참기름', '황설탕', '깨소금 약간']"
7024181,"['라면', '대파', '김밥김', '소금']"
7024180,"['자숙꼬막', '밥', '상추', '김가루 적당히', '참기름', '깨 적당히', '국간장', '진간장', '맛술', '다진마늘', '청양고추', '홍고추', '청고추', '다진파', '참치액젓', '매실액', '참기름', '깨 조금']"
7024179,"['닭', '양파', '당근', '고구마', '당면', '대파', '청양고추', '물', '두반장', '쌍노 두유', '닭요리 소스', '굴소스', '물엿', '설탕', '다진마늘', '후추 조금', '깨소금 조금']"
7024178,"['모든 버섯 먹을만큼', '대파', '다진마늘', '체다치즈', '모짜렐라', '굴소스', '토마토소스']"
7024177,"['당근', '초고추장', '볶은 들깨']"
7024176,"['고구마', '식용유']"
7024175,"['크래미', '껍질 벗긴 오이', '통밀빵', '양상추', '그릭요거트', '와사비', '알룰로스']"
7024174,"['부추', '상추', '간장', '설탕', '다진마늘', '참기름']"
7024173,"['양배추', '레몬', '화이트 발사믹', '메이플 시럽', '홀그레인 머스터드', '후추 조금']"
7024172,"['양배추', '베이컨', '부추', '계란', '부침가루', '소금 약간', '가다랑어포 약간', '마요네즈 약간', '돈가스소스 약간', '파슬리가루 약간']"
7024171,"['팽이버섯', '고추장', '간장', '생강청', '매실액', '들기름']"
7024170,"['아보카도 적당량', '레몬 약간', '올리브유 약간']"
7024169,"['쌀떡볶이', '어묵', '봉 어묵', '식혜 국물', '고추장', '고춧가루', '매실액', '생강청']"
7024168,"['새송이버섯', '구워먹는치즈 약간']"
7024167,"['열무', '얼갈이 배추', '굵은소금 적당량', '고추', '양파', '다진마늘', '고춧가루', '올리고당', '설탕', '참치액젓', '밀가루', '물 적당량']"
7024166,"['두릅', '초고추장 적당히']"
7024165,"['두부', '들기름', '소금', '후추', '곱창 돌김', '달래', '진간장', '고춧가루', '매실청', '참기름', '통깨']"
7024164,"['채 썬 양배추', '채 썬 당근 약간', '쪽파', '계란', '식용유', '가쓰오부시 약간 (생략 가능)', '멸치 액젓', '후춧가루 약간']"
7024163,"['닭', '감자', '당근', '납작당면', '양파', '볶음춘장', '설탕', '고춧가루', '후추', '다진마늘']"
7024162,"['무염버터', '계란흰자', '설탕', '꿀', '바닐라오일 적당량', '아몬드가루', '박력분', '팥앙금', '무염버터 적당량']"
7024161,"['콩나물', '소고기', '쌀', '물', '달래', '청양고추', '간장', '고춧가루', '설탕 조금', '참기름', '통깨']"
7024160,"['쑥', '식초', '밀가루', '찬 물', '부침가루', '멸치 액젓', '물', '진간장', '식초', '올리고당', '홍고추', '청양고추']"
7024159,"['신라면', '토마토주스', '계란', '물', '소세지']"
7024158,"['달래', '청양고추', '양조간장', '고춧가루', '설탕', '참기름', '통깨']"
7024157,"['잔멸치', '호두', '마늘', '올리브오일', '마요네즈', '맛술', '물엿', '진간장', '참깨', '참기름']"
7024156,"['식빵', '슬라이스체다치즈', '소시지', '달걀', '빵가루', '케찹 적당량', '허니 머스타드 적당량', '설탕 적당량']"
7024155,"['진미채', '고추장', '진간장', '다진마늘', '물엿', '마요네즈', '참기름', '참깨', '맛술']"
7024154,"['닭다리', '양파', '다시마', '간장', '설탕', '다진마늘', '물']"
7024153,"['김밥김', '밥', '오이', '계란', '크래미', '올리브오일 적당량', '참기름', '설탕', '식초', '소금', '소금', '설탕', '식초', '마요네즈', '허니머스타드', '와사비', '맛술', '소금', '설탕']"
7024152,"['멸치육수', '감자', '생표고버섯', '두부', '된장', '알배추', '냉동 꽃게 다리']"
7024151,"['표고버섯', '양파', '다진마늘', '진간장', '굴소스', '올리고당', '참기름', '통깨', '식용유']"
7024150,"['돼지고기 통앞다리살', '양파', '당근', '대파', '설탕', '고춧가루', '고추장', '진간장', '다진마늘', '매실액', '맛술', '올리고당', '깨소금', '참기름', '후추 조금', '식용유']"
7024149,"['꽈리고추', '부침가루', '고춧가루', '간장', '올리고당', '매실액', '다진마늘', '참기름', '통깨', '대파']"
7024148,"['고구마', '물']"
7024147,"['달걀', '물']"
7024146,"['닭다리살', '소금', '후추', '대파', '홍고추', '청고추', '전분가루', '물', '우유', '맛술', '다진마늘', '간장', '올리고당', '설탕', '맛술']"
7024145,"['사과', '셀러리', '물', '레몬즙', '꿀']"
7024144,"['묵은기', '멸치육수', '멸치', '다진마늘', '된장', '원당']"
7024143,"['엄나무순', '된장', '고춧가루', '올리고당', '국간장', '다진 마늘', '참기름', '통깨']"
7024142,"['오리 로스', '간장', '매실청', '맛술', '설탕', '올리고당', '다진 마늘', '고춧가루', '고추장', '생강가루', '후춧가루', '대파', '양파', '청양고추', '당근', '팽이버섯', '물', '참기름', '통깨']"
7024141,"['엄나무순', '소금', '초고추장']"
7024140,"['김치', '스팸', '대파', '계란', '간장', '통깨 약간', '설탕', '소금']"
7024139,"['돼지고기 안심', '계란', '꽈리고추', '월계수잎', '팔각', '통후추', '소주', '물', '진간장', '노추', '맛술', '꿀', '설탕']"
7024138,"['꽈리고추', '잔멸치', '포도씨유', '마늘', '설탕', '양조간장', '맛술', '물', '올리고당', '참기름 약간', '깨소금 약간']"
7024137,"['옥수수 캔', '빨강 파프리카', '노랑 파프리카', '양파', '식초', '마요네즈', '설탕', '소금', '후추 약간']"
7024136,"['6쪽 식빵', '버터 적당량', '생크림 적당량', '메이플 시럽', '슈거 파우더 적당량']"
7024135,"['통삼겹살', '사과', '대파', '양파', '통마늘', '물', '맛술', '진간장', '월계수잎']"
7024134,"['열무', '고춧가루', '간마늘', '소금', '액젓', '파 약간', '설탕', '식초']"
7024133,"['양파', '청양고추', '마늘', '대파', '대파뿌리 (또는 양파껍질 있으면 넣기)', '간장', '소금', '알배기배추', '청경채', '숙주', '미나리', '팽이버섯', '쭈꾸미']"
7024132,"['고수', '식초', '설탕', '물', '소금', '통후추']"
7024131,"['느타리버섯', '청양고추', '육수', '간장', '올리고당', '맛술', '참기름', '깨']"
7024130,"['감자', '밀가루', '물', '소금', '설탕']"
7024129,['늙은호박']
7024128,"['무', '들기름', '다진마늘', '참치액', '물', '굵은소금']"
7024127,"['명란젓', '애호박', '양파', '나박썬무', '대파', '청량고추', '다진마늘', '고추가루', '물', '코인육수', '새우젓']"
7024126,"['도토리묵', '김치', '설탕', '들기름', '대파', '양파', '다진마늘', '간장', '고춧가루', '설탕', '들기름', '통깨']"
7024125,"['세발나물', '양파', '고추가루', '참소스', '통깨', '참기름']"
7024124,"['돼지고기 다짐육', '김치', '청국장', '애호박', '양파', '무', '대파', '느타리버섯', '두부', '홍고추', '멸치육수', '들기름', '설탕 약간', '다진마늘', '고춧가루', '참치액']"
7024123,"['오이', '양파', '된장', '다진마늘', '갈은깨', '올리고당', '참기름']"
7024122,"['팽이버섯', '맛살', '계란', '식용유', '케찹']"
7024121,"['냉장 돼지등뼈', '시래기', '대파', '청양고추', '깻잎', '들깨가루', '월계수잎', '통후추', '소주', '고추가루', '된장', '국간장', '멸치액젓', '미림', '다진마늘', '다진생강', '후춧가루 톡톡', '다시다', '맛소금']"
7024120,"['액상 커리', '방울양배추 적당량', '양파 적당량', '양송이', '그라나파다노 치즈 적당량']"
7024119,"['돼지고기 앞다리살', '대파', '양파', '팽이버섯', '청양고추', '마늘', '진간장', '설탕', '다진마늘', '굴소스', '후추 적당량', '사과식초']"
7024118,"['무', '굵은 소금', '물', '무', '양파', '새우젓', '멸치액젓', '고춧가루', '매실청', '물엿']"
7024117,"['우삼겹', '깻잎', '롤유부초밥', '마끼 김', '곤드레 볶음밥', '소금 조금', '반달 단무지', '무말랭이무침', '멸치볶음', '견과류 조림']"
7024116,"['소고기 양지', '건미역', '다진 마늘', '국간장', '까나리액젓', '소금', '들기름', '물']"
7024115,"['양배추', '청양고추', '물', '설탕', '식초', '레몬즙', '매실청', '소주', '마늘', '생강', '월계수잎', '피클스파이스']"
7024114,"['소불고기', '당근', '대파', '양파', '마늘', '배', '양파 작은거', '흰대파', '간장', '맛술', '매실액', '설탕', '후추 약간 ']"
7024113,"['불린미역', '전복', '참기름', '맛술', '다진마늘', '쌀뜨물', '국간장', '들깨가루']"
7024112,"['로메인 상추', '국간장', '까나리액젓', '참기름', '참깨']"
7024111,"['감자', '양파', '고수', '루꼴라', '식용유', '들기름', '소금 조금', '통깨 살짝']"
7024110,"['비엔나 소세지', '양파', '통 마늘', '케첩', '굴소스', '올리브오일', '올리고당', '쪽파 약간 (고명용)', '통깨 솔솔솔', '물']"
7024109,"['새우', '청양고추', '홍고추', '마늘', '견과류', '간장', '설탕']"
7024108,"['소고기 양지', '무', '다진 마늘', '대파', '동전 육수', '국간장', '까나리액젓', '소금 약간', '참기름', '물']"
7024107,"['오이', '양배추', '오렌지', '소금 약간', '오렌지즙', '디종머스타드', '식초', '땅콩버터', '머스타드', '소금', '후추']"
7024106,"['사각어묵', '밥', '김밥김', '오이', '당근', '식용유 약간', '소금 약간', '소금 약간', '참기름', '깨소금 약간', '소금', '물', '식초', '황설탕']"
7024105,"['소고기불고기', '눈개승마 나물', '쌀국수', '대파', '양파', '간장', '고추가루 크게', '마늘', '참기름', '맛술', '설탕', '후추 톡', '간장', '마늘', '참기름', '후추 톡']"
7024104,"['두부', '참치', '양파', '대파', '물', '진간장', '다진마늘', '새우젓', '설탕', '후춧가루 약간', '들기름']"
7024103,"['새송이버섯', '부침가루', '달걀', '홍고추', '쑥갓', '소금 약간']"
7024102,"['두부', '캔참치', '양파', '대파', '고춧가루', '진간장', '간마늘', '참치액', '설탕', '코인육수', '물']"
7024101,"['김치', '참치', '들기름', '고춧가루', '설탕']"
7024100,"['과일무', '물', '식초', '와사비', '소금 약간 (0.5t)']"
7024099,"['닭가슴살', '꽈리고추', '통마늘', '아보카도 오일', '양조간장', '다진 마늘', '양파당', '오레가노', '물', '통깨']"
7024098,"['조기', '무', '고추가루', '진간장', '고추가루', '홍청양 고추', '생수', '대파 작은 것', '진간장', '맛술', '마늘', '참기름', '설탕', '후추 톡톡']"
7024097,"['바나나', '계란', '핫케이크가루', '설탕', '땅콩잼', '코코아가루']"
7024096,"['재래식 김', '양파', '참기름', '진간장', '까나리액젓', '쪽파 조금', '통깨 조금']"
7024095,"['월동 배추', '무', '쪽파', '굵은소금', '고추가루', '까나리액젓', '새우젓 크게', '설탕', '통깨 넉넉하게']"
7024094,"['아귀', '가오리 살', '콩나물', '청양고추', '대파', '양파', '생강술', '고추장', '고춧가루', '진간장', '원당', '다진 마늘', '참기름', '통깨', '전분', '물']"
7024091,"['올리브오일', '메이플시럽', '레몬즙', '디종머스터드']"
7024090,"['고춧가루', '물', '찹쌀 조청', '소금', '찹쌀 장밀', '분말 메주']"
7024089,"['양배추', '달걀', '소금 약간', '올리브유 약간', '토마토소스', '모짜렐라치즈 약간', '방울토마토', '시금치 잎 약간', '그릭요거트 약간']"
7024088,"['대저토마토', '설탕', '레몬즙 취향껏 (시판용)']"
7024087,"['양배추', '당근', '사과', '물']"
7024086,"['꽈리고추', '통깨', '고춧가루', '진간장', '참치액젓', '마늘', '파', '참기름']"
7024085,"['케일', '블루베리', '물', '프로틴 파우더']"
7024084,"['방풍나물', '참치액젓', '다진마늘', '참기름', '통깨 적당히']"
7024083,"['두부', '양파', '당근', '대파', '청양고추', '계란', '부침가루', '소금', '후춧가루 약간', '식용유']"
